filepath,class_name,class_label,width,height,file_size_bytes,sha256_hash
../data/Normal/nonDem86.jpg,Normal,3,256,256,21367,0427df727074f58575448903d94f36205de6fcbb6b0f1bf871f81470af456f5d
../data/Normal/Te-no_0147.jpg,Normal,3,256,256,28367,19909f055a6622b3fbe70fefe234136a42889a5a9684924acffb5b2020b43982
../data/Normal/31 (86).jpg,Normal,3,256,256,19484,6e78c8824108b53bc43a43914cda31ec9401ba85164bd8326a49a4daaac05167
../data/Normal/C-A (350).png,Normal,3,256,256,72095,01b126fa3dc2788a00da1b370ed87a079c12ad7f4d92dfdcee94f32cc2927dc3
../data/Normal/nonDem2087.jpg,Normal,3,256,256,20859,c539337d682a62125b258a7b4524929c272bce1940140224aec2cbbc9d8e2dad
../data/Normal/C-S (802).png,Normal,3,256,256,92575,682b5a6b23842a3f9b5b8455e81ed6037a527d167835ba0f1004cb82878a383b
../data/Normal/28 (66).jpg,Normal,3,256,256,19161,a1e608ba109996f1bd0ad575a172c593125a875ff98a910b73771820c2b68bc6
../data/Normal/nonDem2508.jpg,Normal,3,256,256,19851,6370a91451b4a35648a498c643c9ce799262358ec211731c8e07e3bb4de8cd08
../data/Normal/C-A (184).png,Normal,3,256,256,94730,833a735a7168b89f541154ae941612193490e383a97aa30d2799b0a5019ae7ac
../data/Normal/No Tumor 1011.jpg,Normal,3,256,256,11432,6b484d4867d4f93e83737801a679854873f18472fb43e6bef615ce9e9962f560
../data/Normal/Tr-no_0467.jpg,Normal,3,256,256,20523,d904ceb9bb822ba632b4101dadb68015efcdf57d609613bba1e2a8d579603533
../data/Normal/nonDem1001.jpg,Normal,3,256,256,19655,769cd9465bf290db3c6d53adf26a62dc06620867ff2f26d37a4070c48fdfc94f
../data/Normal/No Tumor 724.jpg,Normal,3,256,256,18272,5909ead98dcb2b610749fe9da3b2dedd10d291353c5bbcbcd75583feeca71198
../data/Normal/nonDem1767.jpg,Normal,3,256,256,20968,2f5a5532197a0df6941cb36d568a6f90f833deb550eb7d561d2297e58acf1abf
../data/Normal/Tr-no_0301.jpg,Normal,3,256,256,23867,b9206f653182f14901eb99b726d30a928df1a073a88b0f583988cd224fe6bd6e
../data/Normal/nonDem996.jpg,Normal,3,256,256,20492,4e62405be71c2cd17a6df921475a332a6bcd8318a1de6a95bcde4466dfd96ed7
../data/Normal/C-A (887).png,Normal,3,256,256,90600,db9f4508c90c0eefb65a723e5a8fbde80b98b23c306f1786f26b4f77a3610ab8
../data/Normal/29 (66).jpg,Normal,3,256,256,18874,d01fa8c8b4c58636fa4475972748c08f924a111bb806b3ed22c3d8fb5670d8e0
../data/Normal/nonDem1773.jpg,Normal,3,256,256,20960,19b462f53f65a157c3162ed5255c34ac6518ca82c9877148da1396d2a92d5fd6
../data/Normal/nonDem982.jpg,Normal,3,256,256,21266,69912710517b3949e876ee4000e4751dd25b52a663f9e4996e0832f89846be3d
../data/Normal/Tr-no_0315.jpg,Normal,3,256,256,29297,e45e0e59549e6c1f35baa5f5cb38e400058bb5fbda0407c5bd2d393da7222dd3
../data/Normal/Tr-no_0473.jpg,Normal,3,256,256,28284,e74e85227da5ef3264ea5143bfe46d0430fefadf656dae65b2897818ea7849df
../data/Normal/No Tumor 1005.jpg,Normal,3,256,256,8745,534ff2f5f824277a01731ffe727219e9c1c6bad2b5e921c2ef2748c739f82871
../data/Normal/nonDem1015.jpg,Normal,3,256,256,21190,0853d5befb5d68ce81dfb7fee10895f6929ef45faf041726d3b18a8ae6be3218
../data/Normal/No Tumor 730.jpg,Normal,3,256,256,10886,5f3bbe4233a9be7ba33caf67b9ffceda2ef9cc85520c30eeffed9362aa70f171
../data/Normal/C-S (785).png,Normal,3,256,256,62730,92e6d3e1d791bae79bc356f369c663bceda18ff0bea9373c2107c9b1603a401d
../data/Normal/No Tumor 718.jpg,Normal,3,256,256,7506,e36bed9d285b3a5e486a8b7be4d4296adff5668c28c7629f2945bf365eafc6c0
../data/Normal/C-S (290).png,Normal,3,256,256,74278,25363f301435a810f722ee002c4e3bbc61ee240d1b104970b14891fc184eb3cb
../data/Normal/nonDem2534.jpg,Normal,3,256,256,19004,081199d648310a7316c87f1fc88733929351f8fb6077757fec96c6a1ad616a27
../data/Normal/C-A (868).png,Normal,3,256,256,95569,1ee233c13cc1753b9abef57b0131a9d371f032f55062b2a7657960e23daaad53
../data/Normal/nonDem2252.jpg,Normal,3,256,256,20331,60b4600725ab278df04916d1d8b3cfc7fec28b2097562008a2134b055fb9b618
../data/Normal/Te-no_0392.jpg,Normal,3,256,256,14638,268f4a238b6a4a53e757c093814da24935ae1cf7a1fc9520bf80cb0acea62de6
../data/Normal/nonDem1983.jpg,Normal,3,256,256,21164,0b5eecdfd1d428c46e4729cdb2c56411fba1146c94b771d58f954b7495933411
../data/Normal/Tr-no_1023.jpg,Normal,3,256,256,14374,47bacd1c3f763f8062c7d67d86462d05b5146923db0ebed49ac912b5a7c6fd5d
../data/Normal/nonDem772.jpg,Normal,3,256,256,22389,8f4d3dd0df129e808af423bf39894ba36b8bf13b76326e253c8013aab26cccb1
../data/Normal/29 (89).jpg,Normal,3,256,256,20784,8cecb646d38ca1d324ac6dc8c5bb29f1451d357b618a31c2f1803403c3521fe3
../data/Normal/Tr-no_1037.jpg,Normal,3,256,256,33471,2ea25d3e5feead98bb59e49d890f0d16d5b0418a6d257fc8e04b8c1ef5761d68
../data/Normal/nonDem1997.jpg,Normal,3,256,256,20860,3a4c4f4db990f26c7dbf0336d696d6ab20c62ff237b18a96ff9253f83916ce35
../data/Normal/Te-no_0386.jpg,Normal,3,256,256,22558,5b0de0f7e87eeed20958339309e36a82f27645fdf2411c29aa8fe3389c910846
../data/Normal/nonDem766.jpg,Normal,3,256,256,20618,0a31524f05a186491e431f4241135720df27007453f7bbdfad861f81f01fa46e
../data/Normal/C-S (1).png,Normal,3,256,256,48877,d3af3e40b93b7f55c839f6c40cb830a7d22460b1b8938f8ca399a6b307776282
../data/Normal/nonDem2246.jpg,Normal,3,256,256,19958,f58747e98388f03e461d08d7f21e256a69bb8cfab3adcaac62abbef494885ccf
../data/Normal/28 (89).jpg,Normal,3,256,256,20689,1bc98b5a81f5344e7e187a49d14d1775d54c5c97099233351ccbadda689e5be2
../data/Normal/nonDem2520.jpg,Normal,3,256,256,20316,3656f86ed6f0127b3d4b93dbe785600472702d25a8833795c2f8cfcb5c26edb4
../data/Normal/No Tumor 1039.jpg,Normal,3,256,256,7755,dc894bb5b67c0fc9660b83f210237076aeb9ae2b5478503710c2499c1dbd0c83
../data/Normal/nonDem1029.jpg,Normal,3,256,256,20830,2cb1254389babffd319bb0a0353918b40f182a64d0b64988b87a6011d373ba86
../data/Normal/C-A (491).png,Normal,3,256,256,77932,3386cd8ad1915641d8d8aa835f64ae364b1f586922a859ee87d2e9d5a1be1b0f
../data/Normal/nonDem955.jpg,Normal,3,256,256,20146,1b9ad9c9b6b2ef69b91ecfee94bd28e8e25c7bfd56b3e240580d30ca2e50387d
../data/Normal/C-S (443).png,Normal,3,256,256,74532,9f465f7b400820f0fb16b620b0e0641b9e850e249cc6a7db8c8fe24059511242
../data/Normal/nonDem941.jpg,Normal,3,256,256,20510,4beab7ded9b70daf3bca69587208d0a292562ed7f6a71f84ed0c0ab9fda867e0
../data/Normal/C-A (84).png,Normal,3,256,256,78904,6f5aca3e0e524ab059377dca469755ea387eda6119dfe0a5db13e96603b9a422
../data/Normal/Te-no_0379.jpg,Normal,3,256,256,26686,661bdee2b0cd2460d6986e1989018a3ce3a5e95f1a1a185afaa50d6b6bf87f0d
../data/Normal/nonDem1968.jpg,Normal,3,256,256,20337,c009f346fd676bf4da544981d3767fb7542c0996ad3914029d7bc691fe9bb181
../data/Normal/C-A (242).png,Normal,3,256,256,86146,e502e4102d75a20b666008c2f2aaca64813115422ff88edede06e97a25f24972
../data/Normal/nonDem799.jpg,Normal,3,256,256,21117,e87be585eae4014f03db199cde2c5030263fb647e6501616206bad1711927f20
../data/Normal/C-S (910).png,Normal,3,256,256,92540,cb096dcc521ee66315ef1211a6815695b234c7edb47d2f5537c7356954d47f53
../data/Normal/C-A (612).png,Normal,3,256,256,102474,1e06209674b83ef32bd6456c4d2039c66117b8b39b7eb782149b4faebb1c0ddd
../data/Normal/C-S (855).png,Normal,3,256,256,89924,b44a087c0be8d926c77032c13187813f003878ea1f41666a33f7b02268c7d49c
../data/Normal/Tr-no_0498.jpg,Normal,3,256,256,24113,ca031c87ad76985e6fd74600628f5e53cdc8df55d278a32ff94916170ab0ef1f
../data/Normal/No Tumor 903.jpg,Normal,3,256,256,9188,313ea2bc71ecdce3537d42aa85ca28a97e03758d791d54781db220c419a83ac7
../data/Normal/C-A (307).png,Normal,3,256,256,90973,0c02d2be42648706c171010d45fb5ad5801cc14a75093177b617632b75ac0478
../data/Normal/nonDem1798.jpg,Normal,3,256,256,20916,ee2ef71c107a9ce49279673d609faef366076fcbd29a7f0c446af3760e1071dc
../data/Normal/nonDem969.jpg,Normal,3,256,256,20976,c91f577136d43bddd6b2b257a94bee2fdab9b9594d0b66f8a3fc6428a48d17bc
../data/Normal/nonDem1940.jpg,Normal,3,256,256,20204,ff9f432441219b36a0c38df5215c636288d0e1fc609bcba73a20913b62570594
../data/Normal/Te-no_0351.jpg,Normal,3,256,256,27916,4d38c269ee6f4ffb562f66b3e88af0b6ab30e83949e37462c4b176f3cc28f3f7
../data/Normal/C-A (757).png,Normal,3,256,256,99004,c88e41b4e87c53b397949655105be30a9d690f42aba72546e2020a727e60f3ec
../data/Normal/32 (37).jpg,Normal,3,256,256,19093,c67a1818114211a854069e68f491720b0011bba4def2557bf676c9252165843d
../data/Normal/nonDem2291.jpg,Normal,3,256,256,20365,6461e1393b1122f985f30b39a19c0ddb9227b1d566c373a2197e7300cbf7c853
../data/Normal/C-S (156).png,Normal,3,256,256,64049,7209db139ea2767f7541ef8877da7237a1a94aa0788d9b1cdeefa13db7c04c44
../data/Normal/nonDem2285.jpg,Normal,3,256,256,20148,3a8c2d114316a92fdcbd312bf73a2f6f085f38330c860b934a3d29569e332b62
../data/Normal/Te-no_0345.jpg,Normal,3,256,256,22260,788cdfe1619e60f4211a36ac91d79bb8d3d3559349789132d7a0249da3d9f467
../data/Normal/nonDem1954.jpg,Normal,3,256,256,20639,f60b6bca54c48e1a3f3e1fffacd27a725ff23ff1086f3035b4e20ca43afde821
../data/Normal/No Tumor 917.jpg,Normal,3,256,256,9526,af9ed91e873d44b19fd116633722816ae514f360f87c964a327aac9757dc0b7c
../data/Normal/C-S (793).png,Normal,3,256,256,77087,718e35a1cd084e57e401d97f15fc0ac5019280328a048ffc1301adf99c1c2676
../data/Normal/C-A (5).png,Normal,3,256,256,86252,9ba8c3151a7ccb8ba0f386364b20c7fbb5a050c1f3bc810c5889b9f80f914876
../data/Normal/No Tumor 650.jpg,Normal,3,256,256,14268,a013eaf44a6e8afb963ea401351da360c6d87ec7e2ab9ec36539ed33d8fb9072
../data/Normal/C-S (269).png,Normal,3,256,256,73969,b8bdea53ad58ca1d33982cc126b270e779e8feafa156e058ea70e9b41332d983
../data/Normal/nonDem1175.jpg,Normal,3,256,256,21015,2e21be05ed78d4fa8e80fdcfb3bc8edd14ee3c9b425c96de0a7fb72adb2c5b0a
../data/Normal/No Tumor 888.jpg,Normal,3,256,256,7450,187173fe064a9d6718adde9831c3a5a2e577618f8d5649278dab1a13f6de785b
../data/Normal/Tr-no_0513.jpg,Normal,3,256,256,23491,15c7a659fa6180aea319115f0546e83083079a44a132f00cfa611acf703e9e18
../data/Normal/No Tumor 1165.jpg,Normal,3,256,256,12420,cc3c25462b58c38c2ccd6242234d27bb52c2962241c0333d9c25bdb23c947a3c
../data/Normal/Tr-no_0275.jpg,Normal,3,256,256,22849,5976622b9a0e879c5c25158c3bd53a418f5a414bcb2a5a6cd9f94d24a112cc8c
../data/Normal/nonDem1613.jpg,Normal,3,256,256,19145,10a82a0c2886f300e85cda393fc889466d1774905c3f5dbbcd0e691b3ced4be2
../data/Normal/No Tumor 136.jpg,Normal,3,256,256,8038,47e283c642c44e84b1af35159da87351ef8c32e909af9d27d2f0bc6cd516da4c
../data/Normal/29 (70).jpg,Normal,3,256,256,18548,ffbd34b9508f69bc399654c3bfd2ccecfe3c135c379c10ba6bb41cc54eedf72a
../data/Normal/C-A (891).png,Normal,3,256,256,88387,5fe9b22a5267dd6c6b4247b117b53875e7b0a5bce5a8f0cdcc374f2146cbfe43
../data/Normal/C-S (639).png,Normal,3,256,256,94155,3ba7f2cab3a44316bd8dd3eb762a9940490dff66be7dcc871125c545b004e8e8
../data/Normal/Tr-no_0261.jpg,Normal,3,256,256,24432,1b6911a2c00433228ad838f41dc4fdb8286aa98e5cb1b34fd27944f45bb33b9d
../data/Normal/nonDem1607.jpg,Normal,3,256,256,20839,833e5d09ad5b15232fb99c4c117d8888976f79dd6826e80cb86aeae26c070266
../data/Normal/No Tumor 122.jpg,Normal,3,256,256,7169,43b4463dc436ca4a05e58ba71d6f16b79abf317eebcea033954a00b71a7a6d71
../data/Normal/No Tumor 644.jpg,Normal,3,256,256,11164,2aaf6d742590d493246cd7adc42e02a6415bbb0172de149dd9e71d1a9d168b6d
../data/Normal/nonDem148.jpg,Normal,3,256,256,20955,048c7929bd06b8970b9a1eda93f1b1b59a16a1a6ce68bbb848a1311e7d362eb0
../data/Normal/nonDem1161.jpg,Normal,3,256,256,21157,21aca14040504cfc5425a9a0c2bcac4cd77f82b09ef078b5fe5be9ac910c546b
../data/Normal/C-A (468).png,Normal,3,256,256,90922,c00f0b77085822a1667a12c75dec39c66249613a8057635c18f717db396f12d4
../data/Normal/No Tumor 1171.jpg,Normal,3,256,256,14512,6fcc25b32351c091c32102d32c0330c7827861903a9a1b692101f8f389af627f
../data/Normal/Tr-no_0507.jpg,Normal,3,256,256,26071,eb31ee08509cbc364f2d93eb0a2c14e80bf410d2cc2768f0fb2ff2c5a46d5171
../data/Normal/C-A (192).png,Normal,3,256,256,91115,f029d781407d7546be34e7c4d58c41c14b44807fbedbc28eb2d546225263131f
../data/Normal/nonDem2468.jpg,Normal,3,256,256,19681,c1f5356459d7bdeb70feebb040b5a7c282cc943f90b44f5f62c6466b7d11f3fe
../data/Normal/28 (70).jpg,Normal,3,256,256,19081,f431cbb5517e3c7a2de0613e0b17c29a097163e4907c4c6a3e113205b4376f98
../data/Normal/C-A (487).png,Normal,3,256,256,88846,fe557e8173b3021e846bea3228c354a54e6d6a5812d7967f9df18f2a2000940d
../data/Normal/nonDem160.jpg,Normal,3,256,256,21184,262993481548a4b91e85636f6129d8e9e1c99fac5d9f949bc14e42306c523f62
../data/Normal/nonDem1149.jpg,Normal,3,256,256,21620,9b969d9711986e8bbcf840234136982f2dd022e38ecb294ce8f25f6f66b99afb
../data/Normal/No Tumor 1159.jpg,Normal,3,256,256,14027,4d565c64473b2e4993ea739fa883fb280b5a4c54dc0ae153691411f257bddf4a
../data/Normal/No Tumor 26.jpg,Normal,3,256,256,8033,42363f860131cc16a6f69ad683e8c72688751aa160265f78b79d0052999cf25a
../data/Normal/nonDem2440.jpg,Normal,3,256,256,19540,5e6f1b3be7f1e8255c4c599edf08c25a5c3af42c5684cc7f13778890418f4591
../data/Normal/nonDem2326.jpg,Normal,3,256,256,19785,da4b6aa0a16196008170c8cc7cabf755c6f790f01ed47998aa16d18e556ef6c5
../data/Normal/Tr-no_0249.jpg,Normal,3,256,256,22433,bd0a9d4d3611d77743d51a894c3886fc3d9c25042430afc06f76430b26ab540f
../data/Normal/nonDem606.jpg,Normal,3,256,256,20283,a6663dde25fd39552f75e72f259fe492407a48ca386c3c028d01b73e68323433
../data/Normal/Tr-no_1157.jpg,Normal,3,256,256,16669,63ac3d69d5fb04dfa8b527e378bf315c5efa750be8ac6b27464d1719e8759687
../data/Normal/nonDem612.jpg,Normal,3,256,256,19969,64ea270f17ed08c9575fbc96b1383ffb532cdf10268367069211d5c1e995a04b
../data/Normal/Tr-no_1143.jpg,Normal,3,256,256,26429,d29928946e5ba2dfa9dfde8330c1aab1db218231f0e054b030c90e1de6e48da7
../data/Normal/nonDem2332.jpg,Normal,3,256,256,20589,abe8b6076b995b552af70ac218b8c050f9ccdff73becb799db2ba5ccefee8fd1
../data/Normal/No Tumor 32.jpg,Normal,3,256,256,11554,e092f37caa69c553e6a65953ea974ccb8ea8185bfe93b0d3150167cbc997ac2b
../data/Normal/nonDem2454.jpg,Normal,3,256,256,19756,09256dd5bd04f4de7db804bebe45349c33cdb993d17a5a6d777c4e7dea67adfe
../data/Normal/C-S (286).png,Normal,3,256,256,84711,8f50c5c948d6a1a5c356cc7b6f445c27945d934ac90ef5f649b738d9b55884d7
../data/Normal/nonDem174.jpg,Normal,3,256,256,20960,20b4f82d0483765dd5436d81d986bc723bc1f64ae18ba1d0a00ad6e8c4ab2b5b
../data/Normal/No Tumor 678.jpg,Normal,3,256,256,12482,b12d8cb392e00e05902aa54b9a75f013f379bcf697f48e59236e80411c6213d3
../data/Normal/31 (28).jpg,Normal,3,256,256,19086,3dc714be7f952db796111a72a8e15baef8128a5f58c5a5b6d68b85a9b4706727
../data/Normal/No Tumor 693.jpg,Normal,3,256,256,17765,041ec00d0cf71b0bb541f0c76be9d53513fbfc52a803219ec4227ab328f28b56
../data/Normal/C-A (604).png,Normal,3,256,256,95323,6e18c4ff0463ef3fad81ab9fe76cf5a83875c3d23dee032fe00322162c76fe91
../data/Normal/C-S (906).png,Normal,3,256,256,97395,3252d49229df48694d0578143ac48a650eabaeb8b37d6c3eec28a96cb8842f59
../data/Normal/C-A (254).png,Normal,3,256,256,77295,77214aa2c84ef73d9886961608140a8a8ffd34b11c74f3243e97c8a3210a7ab3
../data/Normal/C-A (92).png,Normal,3,256,256,89617,ed4a090d5fc7325992c3bd6b3bf23ea86230ad5d39b294339f3b9c565e38a855
../data/Normal/Te-no_0219.jpg,Normal,3,256,256,23946,cd761bada4b60d29d845ec53f46d1f3f8a66f18dd571983f4700a6890bc2ab75
../data/Normal/nonDem1808.jpg,Normal,3,256,256,20736,bfa4ccb8078d3d0637dbeb11ef97d6b28623f6398bef5666e87eee9a1b556759
../data/Normal/nonDem821.jpg,Normal,3,256,256,20976,8dd1e8edd29adb0209c7469fa639cf450706292bb8aa68b8a09d0338a7d75e50
../data/Normal/C-S (455).png,Normal,3,256,256,98328,5481c804f6eec96624cf8db76cbd535f29589ff6ccea6ed12c8845d69507f5c5
../data/Normal/nonDem835.jpg,Normal,3,256,256,21053,067b09faaabc2f910d3f5fb346f2f747e24bddf557f0a8c34f7bc932e293443e
../data/Normal/27 (48).jpg,Normal,3,256,256,19161,395c1007e48f4e5587b0b08c31e62387fa5a8863f8dd487601ba3849be7cad46
../data/Normal/30 (28).jpg,Normal,3,256,256,19356,62477148bf82f3081f0343b01e3da92c6cacd2bc959a4d387e16212f76668a22
../data/Normal/No Tumor 687.jpg,Normal,3,256,256,10644,73b7b0ab0d50307bf3f689c92bbefbf69ab209240a5b26ba34fb8ebe6c66e1fe
../data/Normal/nonDem2483.jpg,Normal,3,256,256,20629,202960fb91d55a6534b39ae361be64de22f1f5223475c2c2093f682009b2e6bc
../data/Normal/C-S (510).png,Normal,3,256,256,78108,f766def59ace34ed71a5c06d65cd2857a01f6fad72d773042ad81971bae76d5c
../data/Normal/No Tumor 877.jpg,Normal,3,256,256,9520,f8635ac7ac4214f8673f980effcbd37ab566a70ebddc426761394ba7a481f111
../data/Normal/Te-no_0225.jpg,Normal,3,256,256,24234,62ca0795e768778539f05262366158cc063b6ed8331a6a99011159320aa0b464
../data/Normal/Tr-no_1194.jpg,Normal,3,256,256,22339,e7fbeeac73c6ca1adec4fd49c3dafa784c055c02a8279bdbab90bfda3bf72fe2
../data/Normal/nonDem1834.jpg,Normal,3,256,256,20266,c1de2f5f3220656b208a0d62b644cf35552ae7023efc7d72356855573d8d702a
../data/Normal/C-S (140).png,Normal,3,256,256,85746,f1d6cf93f8c485463cf9e54cf2caa9280a2cf534ebfd3e14cb86075dc113674c
../data/Normal/32 (21).jpg,Normal,3,256,256,19214,661bc391e61bca81645190fdf5714b419a0b5f753564ebd7b89d22115276a9ce
../data/Normal/C-A (741).png,Normal,3,256,256,98263,15bb7a28513e6422488e0804816e19b81ea2bc891d5707454848eef0e411cf85
../data/Normal/nonDem1820.jpg,Normal,3,256,256,20228,32d886d853bf5b0b32c8f48ef6707dfd17fa3397c20d30add9b3661e0f1879bb
../data/Normal/Tr-no_1180.jpg,Normal,3,256,256,26351,3886d01740e30cfaddcc2a81258da4285053f5a7088bafd7675421a4b85fc537
../data/Normal/Te-no_0231.jpg,Normal,3,256,256,25127,aac4286322e8df1f534fc7b26359809169ee71992013c8f791f5e95f871a47ca
../data/Normal/nonDem809.jpg,Normal,3,256,256,20610,3fd2aa792618259166c5418dd3fdb0b3256da27bcfb013a6432cd5050a5aa505
../data/Normal/C-A (311).png,Normal,3,256,256,84291,e4b74540388cfa1c38d1ef637d9bc4451c70ad29a8f87dc753257f1bf603bc1f
../data/Normal/No Tumor 863.jpg,Normal,3,256,256,10810,d390fef50c72c48c68c5cc7bc0e62df4532a76f62b35d87225212db0b041e4aa
../data/Normal/C-S (843).png,Normal,3,256,256,84722,0a37f46896c4fbb0eb9c293994005a7d10ee4a1c283de4cc6dd34d29dbcca87a
../data/Normal/32 (9).jpg,Normal,3,256,256,18047,9b6a637fef8deb118b7607a0d49e6088d6d422768e346bf3fd78add70cdf02b1
../data/Normal/nonDem2497.jpg,Normal,3,256,256,19963,c0f32204a5d8827af572bbfb6d3a569e7c350adc307125d33c1b2817e722597a
../data/Normal/nonDem2118.jpg,Normal,3,256,256,20431,7555e0348ec38a08eae65ed96abf76c7a810d029c70f1eaf4023cd01acc4dcf6
../data/Normal/28 (27).jpg,Normal,3,256,256,19949,403a1e00f3a83222844f2ecab9d2dd9b902e0d66e43aca27452ee211eb27fcfd
../data/Normal/Tr-no_1369.jpg,Normal,3,256,256,25962,4878f6d490b3ca22f0768a397674350b251e383eccb78766d0bf2dde678cf131
../data/Normal/nonDem438.jpg,Normal,3,256,256,16668,75d6425c68ff110763b236dcc0b6d6155b2a556f78ebec714b3e3456f99b35cc
../data/Normal/No Tumor 334.jpg,Normal,3,256,256,9926,6457d5aa3479f36f2ab5d28348d9e8a34dac685fd392b9114fe028de6c9bbc02
../data/Normal/nonDem1411.jpg,Normal,3,256,256,19869,8b391ffd3a023eded792c6638c227484bbff36059d88dd0e70e28f68e38f5f5d
../data/Normal/Tr-no_0077.jpg,Normal,3,256,256,21856,8f45c9f3439fb442a6b343d64f341a1d3c02e7eb825275e2a1ec21ec57d0ea64
../data/Normal/Tr-no_0711.jpg,Normal,3,256,256,18027,b4e3692a42133b0c3f8c90b89870fb0df748308cf3b537adadd6b20576d49a77
../data/Normal/C-A (595).png,Normal,3,256,256,99200,da16678f8660707cd4c6769a9b3e76f52827e9311d4ea12da5366b834360b9ad
../data/Normal/nonDem1377.jpg,Normal,3,256,256,20837,ce103c74b30e413c687da0a16db4dc3328c31e403153daa402afa7c73b5324ca
../data/Normal/No Tumor 452.jpg,Normal,3,256,256,12014,c44f93030bf6e88a60e34437cd838d4109ff2e024c43958a089cfa94e741946a
../data/Normal/Tr-no_0705.jpg,Normal,3,256,256,26591,228b5f65c3ca24012885b31d539c49d80d06648dba080902ae78164b732f4e60
../data/Normal/C-S (394).png,Normal,3,256,256,79470,1b0e2af8e48af372a699dd9d003f146910a6f860b5a04f6ef5244170dfee181d
../data/Normal/nonDem1363.jpg,Normal,3,256,256,21220,72f6f6103c085567f100fcdf0c1944cba48dc82c166030e7e3bfd25ec79e5346
../data/Normal/No Tumor 446.jpg,Normal,3,256,256,8923,a31d19a67b40696e5a4fcf019f8e02b4314380880d2526518ee817f9f618356b
../data/Normal/29 (27).jpg,Normal,3,256,256,19339,0dbeb100db1f08787378f35b5d1bd57cae63cd99afa2f3b49c0a9f74042bccab
../data/Normal/No Tumor 320.jpg,Normal,3,256,256,10621,5b5f1774126ae9215036d2945f5e682a15369a654d5b6dc7ef59901294a16646
../data/Normal/nonDem1405.jpg,Normal,3,256,256,20622,bdeeb5fccc26dd571da3c19608afd38cb20b4adf6b9880636ab5ac6a8276c53e
../data/Normal/Tr-no_0063.jpg,Normal,3,256,256,16753,49ed2323d76011b1b0fb4061cf6b2aba36cda949d76659a05d3a8f132e7c9e9a
../data/Normal/27 (100).jpg,Normal,3,256,256,18873,d4c37298abb4bf09d0157a4b0236e2f2cb66ce93b0b623affaed4bb8ed4176f5
../data/Normal/Tr-no_1355.jpg,Normal,3,256,256,28318,19a45739daf5780b1ae0a6415ce9fb060490fe9fb869d3b1228376403dfb0f71
../data/Normal/No Tumor 308.jpg,Normal,3,256,256,9354,72e79104f7ad6128aa17fcbfb3545f3528a844a98c2b4e0c9288279d9d51e7a1
../data/Normal/nonDem404.jpg,Normal,3,256,256,19496,171eea33782b14490451def50fed7a101d7f278f49d4ade2c9b266c790386283
../data/Normal/nonDem2124.jpg,Normal,3,256,256,21400,5de74371875bcf7871635fb4909ff6c09ba2d16f8884371f12b20ddff63f11cf
../data/Normal/C-A (983).png,Normal,3,256,256,106780,11cb67b65a3a4a80468bfafcc588e51f741363bda3dea69d61cb3ef158a84e2d
../data/Normal/C-S (681).png,Normal,3,256,256,88629,04db6c17fcd44ac6824dfc17381267f35f14487e118694d5a3ac1e7d92c9d97f
../data/Normal/C-A (829).png,Normal,3,256,256,95620,daacd6fbd06397355bf73b07c0b99a32f44e43091dd892fc53dc4145fa10822e
../data/Normal/nonDem362.jpg,Normal,3,256,256,19720,bcbde26a1ac70221f0ed5b9c5d5ee81c01071076d9c474c48baff65cda7ae0cc
../data/Normal/Tr-no_1433.jpg,Normal,3,256,256,21720,5da29c1fd1abf268d8565556f5a3b835516463d9ac72dd0f4330daaa13f2ecf2
../data/Normal/Tr-no_0739.jpg,Normal,3,256,256,21611,c51825baffefa720d056da5680757e9e7868dc71f8bd5869fad863772cad9325
../data/Normal/nonDem376.jpg,Normal,3,256,256,19943,6b5ddfc442da33f3a61f3d5bf1aea2aea1c46b0bb82c8241299528cbf731e195
../data/Normal/Tr-no_1427.jpg,Normal,3,256,256,20439,519bb5c8c79f6d6d2762012e2ca3c3197a025581c599225a24e5b7e731637322
../data/Normal/nonDem2130.jpg,Normal,3,256,256,20883,ab25505e84549d4e55b8c8257bdc1c92e639b18c6d7a93cd45db35e6e9f3936c
../data/Normal/Tr-no_1341.jpg,Normal,3,256,256,26168,6ba892663f80862a7af602747a5403bf432bf24488d3aef8d76bb897ee08ff98
../data/Normal/nonDem410.jpg,Normal,3,256,256,17966,87e545586cbd45f6dee1495867a5f80050c04b4cdef52302f60d544e7e421b7a
../data/Normal/nonDem1439.jpg,Normal,3,256,256,20209,93995dec24f67b1c3a310407c688f04a1fe8e191edaef88aa2dfb8412de13dda
../data/Normal/29.jpg,Normal,3,256,256,19926,3b0170c030318d0a1bc2c70bf4e8a7a2a6c0b34e722f0e1f73d56e2594ab58e3
../data/Normal/No Tumor 491.jpg,Normal,3,256,256,11592,5e0d2587e9cd18e643d8952f4333890323e7c2aae43e6d838f155dfb22046398
../data/Normal/C-S (402).png,Normal,3,256,256,96811,fd5466e6023f80e774071ae166e258850e17f5c732272005de42f28f9a50dc4f
../data/Normal/nonDem389.jpg,Normal,3,256,256,20589,efab73a1359e631ec6b9e478a2fc8f8c0859fe7ab5886ae7ff6ce450e287cc3a
../data/Normal/C-A (203).png,Normal,3,256,256,88822,e4205ce15dd7810c6988e997455d4eb42ed3216db0493ff2681970d8a8133332
../data/Normal/No Tumor 485.jpg,Normal,3,256,256,12997,329dc69a3aa3069b911e0196a7e957b6f6e0332920ff110fb51b469c56f639df
